business_name,technical_name,rule_name,object_name,start_line,start_column,end_line,end_column
Total Quality Index,Documentation - Volume of Comments,Avoid Methods with a very low comment/code ratio,XDRecipe.Common.ExtendedCollection<T>.IEnumerator.Reset,789,9,792,10
Total Quality Index,Documentation - Volume of Comments,Avoid Methods with a very low comment/code ratio,XDRecipe.Common.ExtendedCollection<T>.Reverse,654,9,657,10
Total Quality Index,Documentation - Volume of Comments,Avoid Methods with a very low comment/code ratio,XDRecipe.Common.Utilities.Utility.GetSquentialNumber,597,9,669,10
Total Quality Index,Documentation - Volume of Comments,Avoid Methods with a very low comment/code ratio,XDRecipe.Model.DBObj.Add,19,9,19,47
Total Quality Index,Documentation - Volume of Comments,Avoid Methods with a very low comment/code ratio,XDRecipe.Model.DBObj.Delete,21,9,21,50
Total Quality Index,Documentation - Volume of Comments,Avoid Methods with a very low comment/code ratio,XDRecipe.Model.DBObj.Update,20,9,20,50
Total Quality Index,Documentation - Volume of Comments,Avoid Methods with a very low comment/code ratio,XDRecipe.Model.DBObj.fillup,22,9,22,41
Total Quality Index,Documentation - Volume of Comments,Avoid Methods with a very low comment/code ratio,XDRecipe.Model.EventsCalendar.EventsCalendar,17,9,19,10
Total Quality Index,Documentation - Volume of Comments,Avoid Methods with a very low comment/code ratio,XDRecipe.Model.FriendsList.FriendsList,17,9,19,10
Total Quality Index,Documentation - Volume of Comments,Avoid Methods with a very low comment/code ratio,XDRecipe.Model.PrivateMessage.PrivateMessage,17,9,19,10
Total Quality Index,Documentation - Volume of Comments,Avoid Methods with a very low comment/code ratio,XDRecipe.Model.SiteStatistics.SiteStatistics,16,9,18,10
Total Quality Index,Documentation - Volume of Comments,Avoid Methods with a very low comment/code ratio,XDRecipe.Model.pager.pager,16,9,18,10
Total Quality Index,Documentation - Volume of Comments,Avoid Methods with a very low comment/code ratio,XDRecipe.Security.UserNameAndEmailValidation.Param,33,9,48,10
Total Quality Index,Documentation - Volume of Comments,Avoid Methods with a very low comment/code ratio,XDRecipe.UI.BasePage.OnLoad,27,9,30,10
Total Quality Index,Documentation - Volume of Comments,Avoid Methods with a very low comment/code ratio,_default.BindList,36,5,43,6
Total Quality Index,Documentation - Volume of Comments,Avoid Methods with a very low comment/code ratio,_default.GetMetaKeywords,45,5,52,6
Total Quality Index,Documentation - Volume of Comments,Avoid Methods with a very low comment/code ratio,_default.Page_Load,24,5,34,6
Total Quality Index,Documentation - Volume of Comments,Avoid Methods with a very low comment/code ratio,activation.Activate_Click,65,5,75,6
Total Quality Index,Documentation - Volume of Comments,Avoid Methods with a very low comment/code ratio,activation.Page_Load,24,5,63,6
Total Quality Index,Documentation - Volume of Comments,Avoid Methods with a very low comment/code ratio,addarticle.Add_Article,45,5,130,6
Total Quality Index,Documentation - Volume of Comments,Avoid Methods with a very low comment/code ratio,addarticle.Page_Load,29,5,43,6
Total Quality Index,Documentation - Volume of Comments,Avoid Methods with a very low comment/code ratio,addevent.Page_Load,14,5,21,6
Total Quality Index,Documentation - Volume of Comments,Avoid Methods with a very low comment/code ratio,addrecipe.EmailRecipeSubmissionNotificationToAdministrator,182,5,188,6
Total Quality Index,Documentation - Volume of Comments,Avoid Methods with a very low comment/code ratio,addrecipe.Page_Load,30,5,45,6
Total Quality Index,Documentation - Volume of Comments,Avoid Methods with a very low comment/code ratio,addrecipe.ValidateFileUploadContentType,177,5,180,6
Total Quality Index,Documentation - Volume of Comments,Avoid Methods with a very low comment/code ratio,admin_articlecommentmanager.ArticleComments_Sorting,215,5,233,6
Total Quality Index,Documentation - Volume of Comments,Avoid Methods with a very low comment/code ratio,admin_articlecommentmanager.DeleteAllSelectedItems_Click,154,5,177,6
Total Quality Index,Documentation - Volume of Comments,Avoid Methods with a very low comment/code ratio,admin_articlecommentmanager.GetTop25UsersWhoCommentedARecipe,82,5,86,6
Total Quality Index,Documentation - Volume of Comments,Avoid Methods with a very low comment/code ratio,admin_articlecommentmanager.SearchUser_Click,88,5,91,6
Total Quality Index,Documentation - Volume of Comments,Avoid Methods with a very low comment/code ratio,admin_articlecommentmanager.SortGridView,235,5,245,6
Total Quality Index,Documentation - Volume of Comments,Avoid Methods with a very low comment/code ratio,admin_commentsmanager.DeleteAllSelectedItems_Click,153,5,182,6
Total Quality Index,Documentation - Volume of Comments,Avoid Methods with a very low comment/code ratio,admin_commentsmanager.GetTop25UsersWhoCommentedARecipe,81,5,85,6
Total Quality Index,Documentation - Volume of Comments,Avoid Methods with a very low comment/code ratio,admin_commentsmanager.RecipeComments_Sorting,220,5,238,6
Total Quality Index,Documentation - Volume of Comments,Avoid Methods with a very low comment/code ratio,admin_commentsmanager.SearchUser_Click,87,5,90,6
Total Quality Index,Documentation - Volume of Comments,Avoid Methods with a very low comment/code ratio,admin_commentsmanager.SortGridView,240,5,250,6
Total Quality Index,Documentation - Volume of Comments,Avoid Methods with a very low comment/code ratio,admin_confirmexceptiondelete.Page_Load,14,5,17,6
Total Quality Index,Documentation - Volume of Comments,Avoid Methods with a very low comment/code ratio,admin_confirmmultiplecommentsdelete.Page_Load,14,5,22,6
Total Quality Index,Documentation - Volume of Comments,Avoid Methods with a very low comment/code ratio,admin_confirmusersuspenddeleteedit.Page_Load,15,5,42,6
Total Quality Index,Documentation - Volume of Comments,Avoid Methods with a very low comment/code ratio,admin_deleteduserlogview.Page_Load,23,5,29,6
Total Quality Index,Documentation - Volume of Comments,Avoid Methods with a very low comment/code ratio,admin_deleteuser.DeleteUser_Click,29,5,75,6
Total Quality Index,Documentation - Volume of Comments,Avoid Methods with a very low comment/code ratio,admin_deleteuser.Page_Load,23,5,27,6
Total Quality Index,Documentation - Volume of Comments,Avoid Methods with a very low comment/code ratio,admin_deleteuser.SendAnEmailNotificationToTheUser,77,5,82,6
Total Quality Index,Documentation - Volume of Comments,Avoid Methods with a very low comment/code ratio,admin_editing.Cancel_Update,118,5,121,6
Total Quality Index,Documentation - Volume of Comments,Avoid Methods with a very low comment/code ratio,admin_editing.Page_Load,36,5,62,6
Total Quality Index,Documentation - Volume of Comments,Avoid Methods with a very low comment/code ratio,admin_editing.Update_Recipe,64,5,116,6
Total Quality Index,Documentation - Volume of Comments,Avoid Methods with a very low comment/code ratio,admin_editprofile.Page_Load,28,5,72,6
Total Quality Index,Documentation - Volume of Comments,Avoid Methods with a very low comment/code ratio,admin_popupviewusercookbook.Page_Load,16,5,34,6
Total Quality Index,Documentation - Volume of Comments,Avoid Methods with a very low comment/code ratio,admin_popupviewuserfriendslist.Page_Load,16,5,34,6
Total Quality Index,Documentation - Volume of Comments,Avoid Methods with a very low comment/code ratio,admin_popupviewusersuspenionnote.Page_Load,16,5,25,6
Total Quality Index,Documentation - Volume of Comments,Avoid Methods with a very low comment/code ratio,admin_recipemanager.GetDropdownCategoryList,421,5,424,6
Total Quality Index,Documentation - Volume of Comments,Avoid Methods with a very low comment/code ratio,admin_recipemanager.GetLastViewedSelectedValue,261,5,307,6
Total Quality Index,Documentation - Volume of Comments,Avoid Methods with a very low comment/code ratio,admin_updatearticle.Page_Load,30,5,58,6
Total Quality Index,Documentation - Volume of Comments,Avoid Methods with a very low comment/code ratio,admin_viewing.Approve_Recipe,90,5,105,6
Total Quality Index,Documentation - Volume of Comments,Avoid Methods with a very low comment/code ratio,admin_viewing.Page_Load,34,5,88,6
Total Quality Index,Documentation - Volume of Comments,Avoid Methods with a very low comment/code ratio,alphaletter.Page_Load,19,5,23,6
Total Quality Index,Documentation - Volume of Comments,Avoid Methods with a very low comment/code ratio,articategorylistsidemenu.Page_Load,20,5,24,6
Total Quality Index,Documentation - Volume of Comments,Avoid Methods with a very low comment/code ratio,articlecategory.ArticleCat_ItemDataBound,99,5,104,6
Total Quality Index,Documentation - Volume of Comments,Avoid Methods with a very low comment/code ratio,articlecategory.BindList,60,5,88,6
Total Quality Index,Documentation - Volume of Comments,Avoid Methods with a very low comment/code ratio,articlecategory.GetMetaTitleTagKeywords,90,5,97,6
Total Quality Index,Documentation - Volume of Comments,Avoid Methods with a very low comment/code ratio,articlecategory.Page_Load,35,5,58,6
Total Quality Index,Documentation - Volume of Comments,Avoid Methods with a very low comment/code ratio,articledetail.Add_Comment,172,5,224,6
Total Quality Index,Documentation - Volume of Comments,Avoid Methods with a very low comment/code ratio,articledetail.EmailCommentNotificationToAdministrator,226,5,233,6
Total Quality Index,Documentation - Volume of Comments,Avoid Methods with a very low comment/code ratio,articledetail.GetComments,156,5,161,6
Total Quality Index,Documentation - Volume of Comments,Avoid Methods with a very low comment/code ratio,articledetail.GetMetaTitleTagKeywords,163,5,170,6
Total Quality Index,Documentation - Volume of Comments,Avoid Methods with a very low comment/code ratio,articledetail.GetOtherArticleByThisAuthor,136,5,147,6
Total Quality Index,Documentation - Volume of Comments,Avoid Methods with a very low comment/code ratio,articledetail.GetRelatedArticle,123,5,134,6
Total Quality Index,Documentation - Volume of Comments,Avoid Methods with a very low comment/code ratio,articledetail.GetUserCookingArticleRating,149,5,154,6
Total Quality Index,Documentation - Volume of Comments,Avoid Methods with a very low comment/code ratio,articledetail.Page_Load,43,5,89,6
Total Quality Index,Documentation - Volume of Comments,Avoid Methods with a very low comment/code ratio,articledetail.ShowCommentFormIfLogin,103,5,121,6
Total Quality Index,Documentation - Volume of Comments,Avoid Methods with a very low comment/code ratio,articledetail.ShowEditLink,91,5,101,6
Total Quality Index,Documentation - Volume of Comments,Avoid Methods with a very low comment/code ratio,articlesearchtab.OnInit,26,5,30,6
Total Quality Index,Documentation - Volume of Comments,Avoid Methods with a very low comment/code ratio,articlesortoptionlinks.Page_Load,23,5,349,10
Total Quality Index,Documentation - Volume of Comments,Avoid Methods with a very low comment/code ratio,categorylistsidemenu.Page_Load,16,5,20,6
Total Quality Index,Documentation - Volume of Comments,Avoid Methods with a very low comment/code ratio,commentpostconfirmation.Page_Load,14,5,19,6
Total Quality Index,Documentation - Volume of Comments,Avoid Methods with a very low comment/code ratio,configuration.ConfigProfilePage_Click,111,5,116,6
Total Quality Index,Documentation - Volume of Comments,Avoid Methods with a very low comment/code ratio,configuration.CookBookSetting_Click,118,5,123,6
Total Quality Index,Documentation - Volume of Comments,Avoid Methods with a very low comment/code ratio,configuration.EnabledDisableArticleComment_Click,104,5,109,6
Total Quality Index,Documentation - Volume of Comments,Avoid Methods with a very low comment/code ratio,configuration.EnabledDisbledRecipeComment_Click,96,5,101,6
Total Quality Index,Documentation - Volume of Comments,Avoid Methods with a very low comment/code ratio,configuration.FriendsListSetting_Click,125,5,130,6
Total Quality Index,Documentation - Volume of Comments,Avoid Methods with a very low comment/code ratio,configuration.GetAdminCurrentEmailSetting,36,5,40,6
Total Quality Index,Documentation - Volume of Comments,Avoid Methods with a very low comment/code ratio,configuration.GetArticleCommentCurrentSetting,64,5,72,6
Total Quality Index,Documentation - Volume of Comments,Avoid Methods with a very low comment/code ratio,configuration.GetCookBookNumberRecordsShowCurrentSetting,82,5,87,6
Total Quality Index,Documentation - Volume of Comments,Avoid Methods with a very low comment/code ratio,configuration.GetFriendsListNumberRecordsShowCurrentSetting,89,5,94,6
Total Quality Index,Documentation - Volume of Comments,Avoid Methods with a very low comment/code ratio,configuration.GetLastViewedCurrentSetting,132,5,170,6
Total Quality Index,Documentation - Volume of Comments,Avoid Methods with a very low comment/code ratio,configuration.GetProfilePageCurrentSetting,74,5,80,6
Total Quality Index,Documentation - Volume of Comments,Avoid Methods with a very low comment/code ratio,configuration.GetRecipeCommentCurrentSetting,54,5,62,6
Total Quality Index,Documentation - Volume of Comments,Avoid Methods with a very low comment/code ratio,configuration.UpdateAdminEmailSettings_Click,42,5,52,6
Total Quality Index,Documentation - Volume of Comments,Avoid Methods with a very low comment/code ratio,confirmaddeditrecipe.Page_Load,14,5,29,6
Total Quality Index,Documentation - Volume of Comments,Avoid Methods with a very low comment/code ratio,confirmcookbookdelete.Page_Load,14,5,24,6
Total Quality Index,Documentation - Volume of Comments,Avoid Methods with a very low comment/code ratio,confirmfrienddelete.Page_Load,14,5,24,6
Total Quality Index,Documentation - Volume of Comments,Avoid Methods with a very low comment/code ratio,confirmpmsent.Page_Load,14,5,21,6
Total Quality Index,Documentation - Volume of Comments,Avoid Methods with a very low comment/code ratio,confirmsubmitarticle.Page_Load,14,5,27,6
Total Quality Index,Documentation - Volume of Comments,Avoid Methods with a very low comment/code ratio,confirmupdateprivatemsg.Page_Load,15,5,52,6
Total Quality Index,Documentation - Volume of Comments,Avoid Methods with a very low comment/code ratio,editarticle.Page_Load,34,5,71,6
Total Quality Index,Documentation - Volume of Comments,Avoid Methods with a very low comment/code ratio,editarticle.Update_Article,73,5,153,6
Total Quality Index,Documentation - Volume of Comments,Avoid Methods with a very low comment/code ratio,editprofile.Page_Load,32,5,79,6
Total Quality Index,Documentation - Volume of Comments,Avoid Methods with a very low comment/code ratio,editrecipe.Page_Load,36,5,81,6
Total Quality Index,Documentation - Volume of Comments,Avoid Methods with a very low comment/code ratio,emailarticle.Page_Load,31,5,37,6
Total Quality Index,Documentation - Volume of Comments,Avoid Methods with a very low comment/code ratio,emailarticle.SendingArticle,39,5,58,6
Total Quality Index,Documentation - Volume of Comments,Avoid Methods with a very low comment/code ratio,emailrecipe.Page_Load,31,5,40,6
Total Quality Index,Documentation - Volume of Comments,Avoid Methods with a very low comment/code ratio,emailrecipe.SendingRecipe,42,5,69,6
Total Quality Index,Documentation - Volume of Comments,Avoid Methods with a very low comment/code ratio,emailuser.Page_Load,14,5,17,6
Total Quality Index,Documentation - Volume of Comments,Avoid Methods with a very low comment/code ratio,eventdetail.Page_Load,19,5,88,6
Total Quality Index,Documentation - Volume of Comments,Avoid Methods with a very low comment/code ratio,events.DisplayAppMeetingTime,369,5,383,6
Total Quality Index,Documentation - Volume of Comments,Avoid Methods with a very low comment/code ratio,events.FilterEvent,314,5,324,6
Total Quality Index,Documentation - Volume of Comments,Avoid Methods with a very low comment/code ratio,events.Format_Click,222,5,234,6
